Date,Open,High,Low,Close,Adj Close,Volume
2018-02-01,54.055000,55.080002,53.935001,55.080002,54.400032,1386000
2018-02-02,53.200001,53.200001,51.529999,51.599998,50.962990,2174800
2018-02-05,51.500000,51.500000,50.064999,50.145000,49.525955,2253800
2018-02-06,50.000000,50.615002,49.549999,50.375000,49.753113,3226000
2018-02-07,50.174999,50.855000,49.525002,50.500000,49.876572,1566400
2018-02-08,50.605000,50.849998,48.750000,48.764999,48.162994,1574000
2018-02-09,49.220001,49.830002,48.134998,49.630001,49.017315,1381600
2018-02-12,50.000000,51.119999,49.759998,50.720001,50.093857,1098400
2018-02-13,50.584999,50.904999,50.224998,50.680000,50.054352,739600
2018-02-14,50.599998,51.279999,50.125000,51.110001,50.479042,1087000
2018-02-15,51.220001,51.220001,50.320000,50.630001,50.004971,1135800
2018-02-16,50.314999,50.615002,50.000000,50.380001,49.758057,873200
2018-02-20,49.959999,50.060001,49.369999,49.755001,49.140770,977400
2018-02-21,49.660000,49.674999,48.750000,48.785000,48.182743,1306200
2018-02-22,48.919998,49.064999,48.415001,48.849998,48.246941,1213600
2018-02-23,49.369999,49.744999,48.965000,49.669998,49.056816,1203000
2018-02-26,50.130001,50.575001,49.955002,50.040001,49.422253,1302800
2018-02-27,49.884998,49.900002,49.275002,49.279999,48.671635,803000
2018-02-28,49.314999,49.465000,48.584999,48.590000,47.990154,852000
2018-03-01,48.615002,49.044998,48.220001,48.840000,48.237064,1208000
2018-03-02,48.355000,49.314999,48.330002,49.209999,48.602501,930200
2018-03-05,48.965000,48.965000,48.220001,48.590000,47.990154,1443600
2018-03-06,48.555000,48.825001,48.275002,48.674999,48.074100,1063800
2018-03-07,48.450001,48.450001,47.669998,47.750000,47.160522,1957000
2018-03-08,47.895000,48.070000,47.525002,47.785000,47.195087,1917200
2018-03-09,48.154999,48.279999,47.845001,48.195000,47.600029,1618000
2018-03-12,48.395000,48.990002,48.230000,48.724998,48.123482,788600
2018-03-13,48.794998,49.435001,48.794998,48.884998,48.281506,1444600
2018-03-14,49.064999,49.439999,48.669998,49.255001,48.646942,1276000
2018-03-15,49.490002,50.055000,49.369999,49.924999,49.308670,1185200
2018-03-16,49.695000,49.695000,48.805000,48.980000,48.375336,1669000
2018-03-19,48.750000,48.919998,48.419998,48.825001,48.222252,1145400
2018-03-20,48.775002,48.775002,48.279999,48.509998,47.911137,972000
2018-03-21,48.715000,49.180000,48.715000,48.794998,48.192619,906800
2018-03-22,48.764999,49.630001,48.415001,48.439999,47.841999,1842000
2018-03-23,48.674999,48.990002,48.000000,48.005001,47.412373,1155400
2018-03-26,49.180000,49.500000,48.755001,48.889999,48.286449,1832600
2018-03-27,48.974998,49.240002,48.404999,48.500000,47.901264,2094800
2018-03-28,48.500000,48.990002,48.294998,48.419998,47.822250,1782800
2018-03-29,48.685001,49.715000,48.654999,49.384998,48.775337,1266400
2018-04-02,50.070000,50.415001,49.330002,49.369999,48.760521,1842600
2018-04-03,49.580002,49.735001,49.110001,49.294998,48.686447,1786600
2018-04-04,48.625000,49.735001,48.424999,49.540001,48.928425,3186600
2018-04-05,50.000000,50.525002,49.900002,50.310001,49.688923,2613000
2018-04-06,50.279999,50.564999,49.325001,49.355000,48.745708,1356600
2018-04-09,49.820000,50.139999,49.275002,49.360001,48.750645,2625400
2018-04-10,49.584999,49.705002,48.794998,48.980000,48.375336,2132200
2018-04-11,48.880001,49.264999,48.660000,49.099998,48.493855,1240200
2018-04-12,49.299999,49.645000,48.985001,49.020000,48.414845,1354800
2018-04-13,49.349998,49.424999,48.529999,48.615002,48.014843,1785600
2018-04-16,48.849998,48.965000,48.665001,48.764999,48.162994,1950000
2018-04-17,49.060001,49.480000,48.700001,49.410000,48.800026,1629600
2018-04-18,49.400002,49.490002,48.910000,49.139999,48.533360,1220400
2018-04-19,49.195000,49.255001,48.955002,49.150002,48.543236,1916000
2018-04-20,49.485001,49.570000,48.439999,49.255001,48.646942,1547000
2018-04-23,49.070000,49.330002,48.275002,48.470001,47.871635,1027400
2018-04-24,48.775002,48.775002,47.430000,47.900002,47.308674,1772600
2018-04-25,47.680000,47.680000,46.735001,47.014999,46.434593,1353800
2018-04-26,47.395000,47.654999,47.130001,47.445000,46.859287,900000
2018-04-27,47.564999,47.865002,47.450001,47.555000,46.967930,1457800
2018-04-30,48.000000,48.369999,47.599998,47.904999,47.313610,944000
2018-05-01,47.740002,48.075001,47.564999,47.985001,47.392624,849600
2018-05-02,48.375000,48.820000,48.205002,48.480000,47.881508,1095200
2018-05-03,48.724998,49.020000,48.435001,48.599998,48.000031,1006200
2018-05-04,48.480000,48.599998,48.215000,48.270000,47.674099,1466200
2018-05-07,48.200001,48.419998,48.200001,48.325001,47.728424,1632000
2018-05-08,48.235001,48.255001,47.279999,47.345001,46.760525,3088800
2018-05-09,47.715000,47.849998,47.384998,47.619999,47.032127,1869600
2018-05-10,47.919998,48.520000,47.840000,48.255001,47.659290,3654600
2018-05-11,48.755001,49.930000,48.755001,49.764999,49.150646,2280400
2018-05-14,49.759998,50.360001,49.665001,49.974998,49.358055,2969800
2018-05-15,49.645000,49.845001,49.160000,49.744999,49.130890,2018000
2018-05-16,49.599998,49.599998,49.209999,49.290001,48.681511,1112200
2018-05-17,49.250000,49.674999,48.910000,48.959999,48.355583,1095400
2018-05-18,48.840000,49.215000,48.705002,49.165001,48.558052,1326000
2018-05-21,48.904999,49.000000,48.500000,48.555000,47.955585,1652600
2018-05-22,48.599998,48.599998,47.895000,48.029999,47.437065,1857000
2018-05-23,47.630001,47.799999,47.055000,47.794998,47.204964,1276400
2018-05-24,47.724998,48.259998,47.724998,47.990002,47.397560,958400
2018-05-25,48.410000,48.514999,47.860001,48.470001,47.871635,1131600
2018-05-29,48.560001,48.865002,48.115002,48.410000,47.812374,2298800
2018-05-30,48.985001,52.720001,48.924999,52.584999,51.935833,5050400
2018-05-31,52.500000,53.320000,51.325001,53.209999,52.553120,3893400
2018-06-01,52.689999,53.090000,52.334999,52.869999,52.499989,2015400
2018-06-04,51.494999,51.794998,51.064999,51.365002,51.005527,2051800
2018-06-05,51.590000,51.814999,51.180000,51.590000,51.228951,1051000
2018-06-06,51.724998,52.535000,51.525002,52.474998,52.107758,696600
2018-06-07,52.395000,52.500000,51.865002,52.279999,51.914120,731800
2018-06-08,51.834999,51.915001,50.884998,51.384998,51.025383,1112200
2018-06-11,51.549999,51.910000,51.375000,51.825001,51.462307,596200
2018-06-12,51.825001,52.500000,51.744999,52.325001,51.958805,1255000
2018-06-13,51.650002,51.845001,50.930000,51.150002,50.792030,1628600
2018-06-14,51.275002,51.445000,50.674999,50.785000,50.429585,1028800
2018-06-15,50.759998,51.060001,50.500000,50.980000,50.623219,1086200
2018-06-18,50.700001,52.500000,50.595001,52.000000,51.636082,1631400
2018-06-19,51.509998,51.884998,50.945000,51.720001,51.358040,741000
2018-06-20,52.145000,52.669998,51.615002,52.590000,52.221951,1170400
2018-06-21,52.549999,52.770000,52.255001,52.595001,52.226917,1046600
2018-06-22,52.950001,53.544998,52.900002,53.389999,53.016354,803600
2018-06-25,53.000000,53.209999,52.285000,52.830002,52.460274,987800
2018-06-26,52.814999,53.035000,52.450001,52.805000,52.435448,795200
2018-06-27,53.009998,53.445000,52.555000,52.584999,52.216988,1081000
2018-06-28,52.555000,52.935001,51.959999,52.820000,52.450340,1051600
2018-06-29,52.884998,53.285000,52.275002,52.509998,52.142509,1188000
2018-07-02,52.009998,52.325001,51.654999,51.935001,51.571537,851800
2018-07-03,51.950001,52.654999,51.935001,52.264999,51.899223,784800
2018-07-05,52.799999,53.110001,52.419998,53.035000,52.663837,700800
2018-07-06,53.090000,53.275002,52.790001,53.110001,52.738316,966800
2018-07-09,53.325001,53.720001,53.125000,53.685001,53.309292,566200
2018-07-10,53.805000,54.435001,53.570000,54.375000,53.994457,1402600
2018-07-11,54.160000,54.834999,54.090000,54.785000,54.401592,1716400
2018-07-12,55.000000,56.049999,54.865002,55.639999,55.250607,1404800
2018-07-13,55.505001,55.595001,55.134998,55.270000,54.883194,587600
2018-07-16,55.055000,55.650002,54.689999,55.334999,54.947739,803200
2018-07-17,55.349998,55.700001,54.805000,55.445000,55.056973,756200
2018-07-18,55.445000,55.605000,55.145000,55.490002,55.101658,555200
2018-07-19,55.270000,55.459999,55.075001,55.084999,54.699490,806800
2018-07-20,55.125000,55.985001,55.000000,55.724998,55.335011,1305000
2018-07-23,55.500000,55.500000,54.305000,54.529999,54.148373,1254200
2018-07-24,54.785000,54.945000,54.049999,54.365002,53.984531,923600
2018-07-25,54.485001,54.735001,53.910000,54.730000,54.346973,1242600
2018-07-26,54.700001,55.119999,54.549999,54.619999,54.237743,949800
2018-07-27,54.919998,55.035000,54.634998,54.825001,54.441311,870000
2018-07-30,54.375000,54.750000,52.660000,53.084999,52.713486,2347800
2018-07-31,52.000000,52.500000,51.564999,51.669998,51.308388,6096200
2018-08-01,52.005001,52.195000,51.805000,51.834999,51.472233,3502800
2018-08-02,51.615002,52.105000,51.320000,52.099998,51.735382,2025200
2018-08-03,52.005001,52.224998,51.889999,51.994999,51.631115,1296800
2018-08-06,51.840000,52.035000,51.384998,51.575001,51.214058,1312000
2018-08-07,51.840000,52.174999,51.360001,51.910000,51.546711,1580800
2018-08-08,52.029999,52.404999,51.945000,52.320000,51.953842,1203200
2018-08-09,52.115002,52.240002,51.845001,52.110001,51.745312,485200
2018-08-10,50.924999,51.325001,50.205002,50.970001,50.613293,3413000
2018-08-13,50.544998,50.805000,50.095001,50.139999,49.789097,1914200
2018-08-14,50.535000,50.549999,49.904999,49.994999,49.645115,1584800
2018-08-15,49.849998,49.950001,49.340000,49.575001,49.228050,1850400
2018-08-16,49.895000,49.935001,49.459999,49.755001,49.406792,1446200
2018-08-17,49.720001,50.119999,49.705002,49.994999,49.645115,533200
2018-08-20,50.389999,50.720001,50.195000,50.349998,49.997627,817600
2018-08-21,50.465000,50.935001,50.455002,50.480000,50.126717,1061400
2018-08-22,50.494999,50.615002,50.305000,50.474998,50.121754,812800
2018-08-23,50.035000,50.310001,49.549999,49.584999,49.237980,1208200
2018-08-24,49.900002,50.080002,49.639999,50.064999,49.714622,726400
2018-08-27,50.145000,50.759998,50.105000,50.705002,50.350143,860200
2018-08-28,50.805000,50.845001,50.264999,50.544998,50.191261,461600
2018-08-29,50.285000,50.750000,50.200001,50.709999,50.355110,1101400
2018-08-30,50.250000,50.435001,50.049999,50.380001,50.027416,1016400
2018-08-31,50.200001,50.724998,50.075001,50.634998,50.280632,919600
2018-09-04,49.849998,49.935001,49.349998,49.805000,49.456440,1283600
2018-09-05,49.450001,49.500000,49.029999,49.195000,48.850712,1165600
2018-09-06,49.240002,49.340000,49.029999,49.134998,48.791130,1393600
2018-09-07,49.220001,49.355000,48.994999,49.080002,48.736515,1150200
2018-09-10,48.825001,49.040001,48.264999,48.410000,48.071205,1560200
2018-09-11,47.500000,47.709999,46.985001,47.509998,47.177502,1560400
2018-09-12,48.000000,48.000000,47.525002,47.700001,47.366173,1457400
2018-09-13,48.020000,48.330002,47.875000,48.220001,47.882538,698000
2018-09-14,48.349998,48.564999,48.224998,48.505001,48.165539,906200
2018-09-17,47.494999,47.615002,47.205002,47.244999,46.914356,953000
2018-09-18,47.230000,47.230000,46.564999,46.639999,46.313591,1531400
2018-09-19,46.590000,47.049999,46.285000,46.935001,46.606529,3236200
2018-09-20,47.264999,47.735001,47.185001,47.450001,47.117924,1972400
2018-09-21,46.950001,47.369999,46.584999,46.845001,46.517159,2087000
2018-09-24,46.000000,46.125000,45.314999,45.695000,45.375206,2770000
2018-09-25,46.205002,46.340000,45.849998,46.169998,45.846882,2060600
2018-09-26,46.294998,46.955002,46.244999,46.389999,46.065342,2075000
2018-09-27,46.430000,46.994999,46.430000,46.695000,46.368206,1065400
2018-09-28,47.080002,47.404999,46.389999,47.049999,46.720722,2110400
2018-10-01,47.500000,47.660000,46.680000,46.805000,46.477440,1875400
2018-10-02,46.820000,46.820000,46.255001,46.705002,46.378139,1546200
2018-10-03,46.740002,46.904999,45.834999,45.955002,45.633389,1663200
2018-10-04,45.000000,45.349998,44.785000,45.029999,44.714859,2393200
2018-10-05,45.084999,45.134998,44.174999,44.264999,43.955215,1524600
2018-10-08,44.145000,44.564999,44.049999,44.430000,44.119061,1296400
2018-10-09,44.195000,44.439999,43.865002,43.919998,43.612625,1665200
2018-10-10,44.400002,44.619999,43.255001,43.255001,42.952282,3084600
